Date;Open;High;Low;Close;Adj Close;Volume
23/12/2009;1.842.650.024;1.853.150.024;1.839.119.995;1.851.989.990;1.851.989.990;1582900000
24/12/2009;1.856.060.059;1.869.900.024;1.855.780.029;1.869.839.966;1.869.839.966;632650000
28/12/2009;1.874.709.961;1.882.579.956;1.868.140.015;1.878.180.054;1.878.180.054;1232130000
29/12/2009;1.879.719.971;1.881.060.059;1.871.130.005;1.872.020.020;1.872.020.020;1177710000
30/12/2009;1.872.630.005;1.881.150.024;1.869.599.976;1.878.650.024;1.878.650.024;1312670000
31/12/2009;1.881.709.961;1.882.459.961;1.860.310.059;1.860.310.059;1.860.310.059;1237820000
04/01/2010;1.882.689.941;1.890.020.020;1.881.630.005;1.886.699.951;1.886.699.951;1931380000
05/01/2010;1.887.280.029;1.891.329.956;1.877.520.020;1.888.430.054;1.888.430.054;2367860000
06/01/2010;1.887.910.034;1.893.209.961;1.873.900.024;1.878.420.044;1.878.420.044;2253340000
07/01/2010;1.878.160.034;1.881.329.956;1.867.619.995;1.876.719.971;1.876.719.971;2270050000
08/01/2010;1.870.900.024;1.893.250.000;1.868.550.049;1.892.589.966;1.892.589.966;2145390000
11/01/2010;1.896.050.049;1.897.489.990;1.876.250.000;1.886.239.990;1.886.239.990;2077890000
12/01/2010;1.874.750.000;1.876.369.995;1.852.310.059;1.861.790.039;1.861.790.039;2368320000
13/01/2010;1.868.199.951;1.890.810.059;1.855.270.020;1.886.130.005;1.886.130.005;2318350000
14/01/2010;1.880.459.961;1.891.729.980;1.880.349.976;1.886.520.020;1.886.520.020;2254170000
15/01/2010;1.887.310.059;1.893.479.980;1.857.109.985;1.864.520.020;1.864.520.020;2637770000
19/01/2010;1.869.239.990;1.896.540.039;1.868.829.956;1.895.479.980;1.895.479.980;2045290000
20/01/2010;1.882.060.059;1.882.310.059;1.848.089.966;1.867.949.951;1.867.949.951;2351890000
21/01/2010;1.874.540.039;1.885.010.010;1.842.859.985;1.850.569.946;1.850.569.946;2877800000
22/01/2010;1.842.109.985;1.849.209.961;1.791.400.024;1.794.819.946;1.794.819.946;2817620000
25/01/2010;1.806.599.976;1.813.650.024;1.794.680.054;1.802.390.015;1.802.390.015;2134350000
26/01/2010;1.798.359.985;1.825.949.951;1.792.040.039;1.803.859.985;1.803.859.985;2361260000
27/01/2010;1.801.670.044;1.823.800.049;1.790.099.976;1.818.900.024;1.818.900.024;2492880000
28/01/2010;1.805.640.015;1.805.849.976;1.762.099.976;1.771.099.976;1.771.099.976;2829640000
29/01/2010;1.787.140.015;1.789.930.054;1.734.030.029;1.741.040.039;1.741.040.039;3090580000
01/02/2010;1.745.910.034;1.760.719.971;1.744.260.010;1.760.719.971;1.760.719.971;2234140000
02/02/2010;1.760.650.024;1.780.170.044;1.750.390.015;1.776.920.044;1.776.920.044;2468470000
03/02/2010;1.767.140.015;1.787.890.015;1.766.599.976;1.784.699.951;1.784.699.951;2303350000
04/02/2010;1.771.780.029;1.775.369.995;1.732.989.990;1.732.989.990;1.732.989.990;2801390000
05/02/2010;1.739.189.941;1.748.770.020;1.712.890.015;1.746.119.995;1.746.119.995;2811100000
08/02/2010;1.744.020.020;1.755.650.024;1.734.119.995;1.734.880.005;1.734.880.005;2036280000
09/02/2010;1.756.280.029;1.768.579.956;1.739.239.990;1.753.839.966;1.753.839.966;2296420000
10/02/2010;1.752.459.961;1.760.609.985;1.738.459.961;1.749.760.010;1.749.760.010;2059940000
11/02/2010;1.747.550.049;1.780.050.049;1.739.020.020;1.775.739.990;1.775.739.990;2141260000
12/02/2010;1.761.290.039;1.783.699.951;1.756.650.024;1.779.109.985;1.779.109.985;2236180000
16/02/2010;1.792.900.024;1.802.479.980;1.782.729.980;1.802.060.059;1.802.060.059;2072850000
17/02/2010;1.808.550.049;1.811.199.951;1.799.250.000;1.810.859.985;1.810.859.985;2103530000
18/02/2010;1.809.010.010;1.825.819.946;1.806.760.010;1.823.390.015;1.823.390.015;2076820000
19/02/2010;1.816.939.941;1.830.380.005;1.813.079.956;1.823.319.946;1.823.319.946;2166660000
22/02/2010;1.828.689.941;1.829.180.054;1.811.520.020;1.817.630.005;1.817.630.005;1976290000
23/02/2010;1.815.430.054;1.817.959.961;1.786.459.961;1.793.819.946;1.793.819.946;2310910000
24/02/2010;1.803.290.039;1.819.500.000;1.801.040.039;1.812.510.010;1.812.510.010;2155810000
25/02/2010;1.791.150.024;1.815.939.941;1.781.119.995;1.812.910.034;1.812.910.034;2300530000
26/02/2010;1.812.239.990;1.822.199.951;1.804.089.966;1.818.680.054;1.818.680.054;2283430000
01/03/2010;1.826.619.995;1.848.099.976;1.826.609.985;1.846.400.024;1.846.400.024;2504940000
02/03/2010;1.851.790.039;1.862.640.015;1.847.030.029;1.851.209.961;1.851.209.961;2831870000
03/03/2010;1.854.709.961;1.861.150.024;1.846.219.971;1.851.569.946;1.851.569.946;2603510000
04/03/2010;1.852.699.951;1.860.760.010;1.844.920.044;1.859.719.971;1.859.719.971;2186020000
05/03/2010;1.871.619.995;1.889.680.054;1.869.099.976;1.888.560.059;1.888.560.059;2411880000
08/03/2010;1.888.040.039;1.894.750.000;1.887.660.034;1.890.890.015;1.890.890.015;2312310000
09/03/2010;1.885.989.990;1.911.380.005;1.885.989.990;1.901.380.005;1.901.380.005;2620360000
10/03/2010;1.901.239.990;1.920.660.034;1.901.109.985;1.917.349.976;1.917.349.976;2554740000
11/03/2010;1.911.069.946;1.923.810.059;1.908.390.015;1.923.810.059;1.923.810.059;2256790000
12/03/2010;1.930.000.000;1.930.170.044;1.916.410.034;1.924.430.054;1.924.430.054;2098780000
15/03/2010;1.918.140.015;1.924.489.990;1.906.010.010;1.920.089.966;1.920.089.966;1956170000
16/03/2010;1.924.270.020;1.933.959.961;1.918.979.980;1.932.239.990;1.932.239.990;2201880000
17/03/2010;1.934.650.024;1.945.900.024;1.930.910.034;1.936.219.971;1.936.219.971;2281410000
18/03/2010;1.937.630.005;1.945.280.029;1.934.170.044;1.943.939.941;1.943.939.941;2173060000
19/03/2010;1.943.959.961;1.949.140.015;1.924.719.971;1.932.430.054;1.932.430.054;3055760000
22/03/2010;1.922.729.980;1.956.479.980;1.921.709.961;1.949.589.966;1.949.589.966;2448130000
23/03/2010;1.952.540.039;1.964.140.015;1.943.250.000;1.963.199.951;1.963.199.951;2465230000
24/03/2010;1.956.630.005;1.958.599.976;1.948.849.976;1.951.839.966;1.951.839.966;2436100000
25/03/2010;1.966.560.059;1.976.380.005;1.948.500.000;1.949.150.024;1.949.150.024;2704870000
26/03/2010;1.958.270.020;1.965.520.020;1.942.209.961;1.952.630.005;1.952.630.005;2367930000
29/03/2010;1.960.630.005;1.968.430.054;1.956.599.976;1.961.219.971;1.961.219.971;1967850000
30/03/2010;1.966.510.010;1.974.469.971;1.955.219.971;1.967.959.961;1.967.959.961;2147270000
31/03/2010;1.962.170.044;1.969.900.024;1.955.150.024;1.958.339.966;1.958.339.966;2368690000
01/04/2010;1.968.439.941;1.979.489.990;1.943.969.971;1.959.560.059;1.959.560.059;2340270000
05/04/2010;1.964.030.029;1.981.069.946;1.958.010.010;1.977.829.956;1.977.829.956;2130340000
06/04/2010;1.971.089.966;1.988.040.039;1.968.170.044;1.981.949.951;1.981.949.951;2220390000
07/04/2010;1.980.199.951;1.987.339.966;1.967.140.015;1.977.300.049;1.977.300.049;2984850000
08/04/2010;1.972.819.946;1.984.900.024;1.962.040.039;1.980.729.980;1.980.729.980;2428900000
09/04/2010;1.984.010.010;1.994.479.980;1.978.040.039;1.994.430.054;1.994.430.054;2215530000
12/04/2010;1.995.349.976;2.000.560.059;1.990.780.029;1.995.650.024;1.995.650.024;2161650000
13/04/2010;1.994.339.966;2.006.510.010;1.986.829.956;2.003.810.059;2.003.810.059;2665420000
14/04/2010;2.015.609.985;2.029.060.059;2.012.979.980;2.028.819.946;2.028.819.946;3143270000
15/04/2010;2.027.920.044;2.040.489.990;2.027.520.020;2.038.640.015;2.038.640.015;2840660000
16/04/2010;2.030.339.966;2.037.469.971;2.000.770.020;2.012.839.966;2.012.839.966;2960950000
19/04/2010;2.011.400.024;2.018.930.054;1.988.369.995;2.013.530.029;2.013.530.029;2223650000
20/04/2010;2.025.040.039;2.027.439.941;2.009.550.049;2.023.599.976;2.023.599.976;2157100000
21/04/2010;2.037.150.024;2.040.829.956;2.021.719.971;2.034.530.029;2.034.530.029;2715900000
22/04/2010;2.016.489.990;2.047.109.985;2.002.969.971;2.045.160.034;2.045.160.034;2800840000
23/04/2010;2.042.800.049;2.055.629.883;2.036.989.990;2.055.330.078;2.055.330.078;2517010000
26/04/2010;2.054.840.088;2.059.419.922;2.045.640.015;2.049.090.088;2.049.090.088;2491040000
27/04/2010;2.040.430.054;2.049.899.902;2.001.020.020;2.006.250.000;2.006.250.000;2864810000
28/04/2010;2.016.520.020;2.017.920.044;1.991.949.951;2.007.589.966;2.007.589.966;2755190000
29/04/2010;2.020.510.010;2.045.859.985;2.019.319.946;2.042.890.015;2.042.890.015;3069640000
30/04/2010;2.040.579.956;2.044.390.015;2.000.260.010;2.000.630.005;2.000.630.005;2841130000
03/05/2010;2.010.939.941;2.039.520.020;2.010.910.034;2.031.599.976;2.031.599.976;2398370000
04/05/2010;2.003.589.966;2.003.589.966;1.955.390.015;1.968.969.971;1.968.969.971;3052590000
05/05/2010;1.947.349.976;1.971.099.976;1.936.560.059;1.958.260.010;1.958.260.010;3041480000
06/05/2010;1.948.250.000;1.964.099.976;1.752.310.059;1.893.750.000;1.893.750.000;4553600000
07/05/2010;1.879.760.010;1.901.890.015;1.808.069.946;1.849.439.941;1.849.439.941;4227720000
10/05/2010;1.931.520.020;1.942.640.015;1.923.520.020;1.942.609.985;1.942.609.985;2871800000
11/05/2010;1.920.239.990;1.966.479.980;1.918.119.995;1.940.479.980;1.940.479.980;2548840000
12/05/2010;1.951.989.990;1.977.420.044;1.947.199.951;1.975.579.956;1.975.579.956;2351900000
13/05/2010;1.969.439.941;1.983.130.005;1.940.439.941;1.945.520.020;1.945.520.020;2375250000
14/05/2010;1.928.579.956;1.929.910.034;1.885.510.010;1.907.099.976;1.907.099.976;2653020000
17/05/2010;1.911.380.005;1.920.750.000;1.872.920.044;1.915.449.951;1.915.449.951;2434480000
18/05/2010;1.929.119.995;1.933.250.000;1.878.550.049;1.887.060.059;1.887.060.059;2490310000
19/05/2010;1.879.319.946;1.894.410.034;1.850.959.961;1.873.420.044;1.873.420.044;2646160000
20/05/2010;1.830.170.044;1.839.989.990;1.798.199.951;1.800.119.995;1.800.119.995;3420420000
21/05/2010;1.772.339.966;1.834.689.941;1.767.939.941;1.822.770.020;1.822.770.020;3389670000
24/05/2010;1.818.459.961;1.841.109.985;1.814.170.044;1.815.280.029;1.815.280.029;2150020000
25/05/2010;1.769.319.946;1.818.280.029;1.756.630.005;1.815.680.054;1.815.680.054;2946380000
26/05/2010;1.827.579.956;1.850.800.049;1.793.030.029;1.796.469.971;1.796.469.971;3077300000
27/05/2010;1.837.650.024;1.863.869.995;1.831.780.029;1.862.709.961;1.862.709.961;2408220000
28/05/2010;1.865.890.015;1.867.719.971;1.836.229.980;1.852.390.015;1.852.390.015;2165590000
01/06/2010;1.846.599.976;1.878.040.039;1.832.959.961;1.835.040.039;1.835.040.039;2167810000
02/06/2010;1.844.689.941;1.879.589.966;1.832.579.956;1.879.589.966;1.879.589.966;2190140000
03/06/2010;1.883.250.000;1.898.930.054;1.871.589.966;1.895.660.034;1.895.660.034;2249050000
04/06/2010;1.857.829.956;1.879.310.059;1.824.709.961;1.832.040.039;1.832.040.039;2342480000
07/06/2010;1.839.770.020;1.845.300.049;1.795.540.039;1.798.160.034;1.798.160.034;2256670000
08/06/2010;1.799.260.010;1.805.839.966;1.770.459.961;1.795.699.951;1.795.699.951;2696580000
09/06/2010;1.805.869.995;1.823.209.961;1.774.050.049;1.778.920.044;1.778.920.044;2325060000
10/06/2010;1.800.569.946;1.831.810.059;1.796.319.946;1.830.089.966;1.830.089.966;2187840000
11/06/2010;1.814.250.000;1.848.619.995;1.811.989.990;1.847.150.024;1.847.150.024;1877120000
14/06/2010;1.862.699.951;1.876.939.941;1.844.160.034;1.845.479.980;1.845.479.980;1951910000
15/06/2010;1.855.689.941;1.898.790.039;1.855.689.941;1.897.479.980;1.897.479.980;2289060000
16/06/2010;1.891.260.010;1.913.209.961;1.888.219.971;1.905.310.059;1.905.310.059;1936400000
17/06/2010;1.914.750.000;1.916.239.990;1.894.270.020;1.910.650.024;1.910.650.024;1821680000
18/06/2010;1.911.060.059;1.925.199.951;1.906.849.976;1.913.479.980;1.913.479.980;2037230000
21/06/2010;1.939.770.020;1.939.770.020;1.885.199.951;1.895.839.966;1.895.839.966;1910700000
22/06/2010;1.903.310.059;1.917.260.010;1.877.969.971;1.880.540.039;1.880.540.039;1934450000
23/06/2010;1.883.969.971;1.889.729.980;1.859.050.049;1.874.420.044;1.874.420.044;1929450000
24/06/2010;1.868.469.971;1.871.130.005;1.839.319.946;1.844.589.966;1.844.589.966;2064360000
25/06/2010;1.848.819.946;1.857.310.059;1.829.300.049;1.838.520.020;1.838.520.020;3540350000
28/06/2010;1.843.270.020;1.852.660.034;1.823.510.010;1.836.000.000;1.836.000.000;1876740000
29/06/2010;1.805.550.049;1.807.089.966;1.752.560.059;1.764.060.059;1.764.060.059;2827090000
30/06/2010;1.761.979.980;1.776.609.985;1.734.900.024;1.739.140.015;1.739.140.015;2221560000
01/07/2010;1.741.930.054;1.747.250.000;1.700.040.039;1.734.410.034;1.734.410.034;2717070000
02/07/2010;1.736.250.000;1.742.359.985;1.712.920.044;1.728.339.966;1.728.339.966;1672320000
06/07/2010;1.752.979.980;1.763.880.005;1.719.199.951;1.734.680.054;1.734.680.054;2173030000
07/07/2010;1.739.010.010;1.790.180.054;1.736.989.990;1.789.719.971;1.789.719.971;2199500000
08/07/2010;1.801.550.049;1.805.829.956;1.777.439.941;1.798.310.059;1.798.310.059;2034030000
09/07/2010;1.797.040.039;1.815.239.990;1.793.000.000;1.814.790.039;1.814.790.039;1592610000
12/07/2010;1.814.489.990;1.831.619.995;1.808.699.951;1.821.030.029;1.821.030.029;1767970000
13/07/2010;1.835.020.020;1.851.250.000;1.822.250.000;1.845.030.029;1.845.030.029;2278480000
14/07/2010;1.847.920.044;1.863.520.020;1.840.619.995;1.853.410.034;1.853.410.034;2213010000
15/07/2010;1.849.239.990;1.860.349.976;1.830.699.951;1.856.239.990;1.856.239.990;2011600000
16/07/2010;1.845.500.000;1.850.729.980;1.802.540.039;1.803.479.980;1.803.479.980;2195150000
19/07/2010;1.807.989.990;1.822.709.961;1.794.560.059;1.819.280.029;1.819.280.029;1735090000
20/07/2010;1.789.930.054;1.841.160.034;1.784.550.049;1.840.670.044;1.840.670.044;1933270000
21/07/2010;1.859.599.976;1.859.849.976;1.813.280.029;1.817.300.049;1.817.300.049;2222030000
22/07/2010;1.842.380.005;1.870.410.034;1.842.380.005;1.863.099.976;1.863.099.976;2213220000
23/07/2010;1.851.810.059;1.875.380.005;1.846.319.946;1.875.380.005;1.875.380.005;2410600000
26/07/2010;1.875.770.020;1.890.400.024;1.867.839.966;1.890.400.024;1.890.400.024;2164280000
27/07/2010;1.899.130.005;1.900.150.024;1.880.219.971;1.888.810.059;1.888.810.059;2065390000
28/07/2010;1.887.459.961;1.894.689.941;1.866.680.054;1.872.619.995;1.872.619.995;1848520000
29/07/2010;1.884.069.946;1.887.410.034;1.841.359.985;1.860.300.049;1.860.300.049;2324590000
30/07/2010;1.842.329.956;1.874.640.015;1.833.900.024;1.864.000.000;1.864.000.000;2138610000
02/08/2010;1.886.609.985;1.902.670.044;1.879.770.020;1.898.989.990;1.898.989.990;1953200000
03/08/2010;1.898.459.961;1.898.630.005;1.881.579.956;1.891.810.059;1.891.810.059;1997030000
04/08/2010;1.898.810.059;1.911.010.010;1.891.229.980;1.909.199.951;1.909.199.951;2021980000
05/08/2010;1.900.069.946;1.907.800.049;1.892.500.000;1.904.949.951;1.904.949.951;1774300000
06/08/2010;1.883.319.946;1.905.010.010;1.873.439.941;1.902.880.005;1.902.880.005;1876630000
09/08/2010;1.911.380.005;1.918.780.029;1.902.979.980;1.915.170.044;1.915.170.044;1614580000
10/08/2010;1.896.709.961;1.908.729.980;1.882.599.976;1.899.239.990;1.899.239.990;2039590000
11/08/2010;1.866.000.000;1.866.000.000;1.838.890.015;1.845.380.005;1.845.380.005;2274460000
12/08/2010;1.808.630.005;1.839.239.990;1.807.459.961;1.832.170.044;1.832.170.044;2189680000
13/08/2010;1.825.290.039;1.832.459.961;1.818.300.049;1.818.800.049;1.818.800.049;1605040000
16/08/2010;1.806.969.971;1.834.050.049;1.801.739.990;1.821.510.010;1.821.510.010;1627620000
17/08/2010;1.833.150.024;1.860.680.054;1.831.270.020;1.845.369.995;1.845.369.995;1736870000
18/08/2010;1.841.420.044;1.862.369.995;1.834.199.951;1.850.800.049;1.850.800.049;1654560000
19/08/2010;1.842.790.039;1.847.619.995;1.811.569.946;1.823.000.000;1.823.000.000;2094800000
20/08/2010;1.818.420.044;1.829.920.044;1.810.619.995;1.825.750.000;1.825.750.000;1898500000
23/08/2010;1.833.329.956;1.842.790.039;1.807.839.966;1.808.310.059;1.808.310.059;1665900000
24/08/2010;1.783.199.951;1.793.430.054;1.767.359.985;1.775.270.020;1.775.270.020;2141650000
25/08/2010;1.762.680.054;1.798.380.005;1.758.619.995;1.790.880.005;1.790.880.005;2019480000
26/08/2010;1.797.349.976;1.800.619.995;1.767.849.976;1.769.020.020;1.769.020.020;1804510000
27/08/2010;1.780.109.985;1.794.290.039;1.747.319.946;1.791.640.015;1.791.640.015;2134550000
30/08/2010;1.785.979.980;1.798.469.971;1.772.069.946;1.772.069.946;1.772.069.946;1585200000
31/08/2010;1.762.540.039;1.781.469.971;1.755.380.005;1.767.430.054;1.767.430.054;2084110000
01/09/2010;1.791.910.034;1.824.660.034;1.791.410.034;1.820.050.049;1.820.050.049;2133970000
02/09/2010;1.822.829.956;1.840.579.956;1.817.989.990;1.840.579.956;1.840.579.956;1680590000
03/09/2010;1.864.030.029;1.870.310.059;1.851.599.976;1.870.310.059;1.870.310.059;1647790000
07/09/2010;1.862.880.005;1.870.060.059;1.854.430.054;1.856.500.000;1.856.500.000;1685240000
08/09/2010;1.863.709.961;1.887.170.044;1.863.530.029;1.880.000.000;1.880.000.000;2018210000
09/09/2010;1.897.010.010;1.897.930.054;1.882.790.039;1.886.140.015;1.886.140.015;1706650000
10/09/2010;1.887.829.956;1.895.920.044;1.879.709.961;1.892.339.966;1.892.339.966;1692470000
13/09/2010;1.908.750.000;1.924.609.985;1.908.410.034;1.921.670.044;1.921.670.044;1937630000
14/09/2010;1.917.829.956;1.938.010.010;1.913.709.961;1.928.589.966;1.928.589.966;2079030000
15/09/2010;1.923.969.971;1.942.339.966;1.918.099.976;1.939.599.976;1.939.599.976;2067130000
16/09/2010;1.937.180.054;1.949.390.015;1.931.719.971;1.948.109.985;1.948.109.985;1809280000
17/09/2010;1.959.260.010;1.961.010.010;1.945.520.020;1.955.829.956;1.955.829.956;2432480000
20/09/2010;1.962.150.024;1.992.800.049;1.960.430.054;1.989.430.054;1.989.430.054;1989520000
21/09/2010;1.990.189.941;2.002.790.039;1.980.469.971;1.989.109.985;1.989.109.985;2125100000
22/09/2010;1.979.900.024;1.996.449.951;1.972.829.956;1.982.760.010;1.982.760.010;2170210000
23/09/2010;1.968.030.029;2.002.459.961;1.967.819.946;1.982.150.024;1.982.150.024;1923110000
24/09/2010;2.006.530.029;2.023.849.976;2.002.550.049;2.023.839.966;2.023.839.966;1993380000
27/09/2010;2.021.680.054;2.026.420.044;2.010.530.029;2.010.989.990;2.010.989.990;1873120000
28/09/2010;2.013.569.946;2.017.569.946;1.979.739.990;2.012.430.054;2.012.430.054;2125730000
29/09/2010;2.008.140.015;2.017.239.990;2.000.910.034;2.009.079.956;2.009.079.956;2077930000
30/09/2010;2.021.489.990;2.029.650.024;1.986.329.956;1.998.040.039;1.998.040.039;2418300000
01/10/2010;2.014.469.971;2.017.229.980;1.987.709.961;1.996.599.976;1.996.599.976;1932650000
04/10/2010;1.990.130.005;1.997.670.044;1.963.680.054;1.975.329.956;1.975.329.956;1901980000
05/10/2010;1.996.380.005;2.026.459.961;1.996.209.961;2.024.630.005;2.024.630.005;2203470000
06/10/2010;2.021.209.961;2.024.920.044;1.992.650.024;2.006.520.020;2.006.520.020;2103800000
07/10/2010;2.016.079.956;2.017.439.941;1.996.250.000;2.011.630.005;2.011.630.005;1846240000
08/10/2010;2.014.989.990;2.030.890.015;1.999.890.015;2.027.030.029;2.027.030.029;2000980000
11/10/2010;2.028.530.029;2.037.119.995;2.021.430.054;2.026.979.980;2.026.979.980;1539990000
12/10/2010;2.023.750.000;2.045.079.956;2.007.130.005;2.041.550.049;2.041.550.049;1960920000
13/10/2010;2.052.500.000;2.067.060.059;2.048.050.049;2.057.250.000;2.057.250.000;2294450000
14/10/2010;2.058.350.098;2.062.260.010;2.043.699.951;2.054.510.010;2.054.510.010;2014540000
15/10/2010;2.078.629.883;2.097.729.980;2.062.840.088;2.097.729.980;2.097.729.980;2232810000
18/10/2010;2.100.209.961;2.105.070.068;2.091.149.902;2.104.149.902;2.104.149.902;1724710000
19/10/2010;2.063.959.961;2.087.050.049;2.054.610.107;2.069.729.980;2.069.729.980;2241840000
20/10/2010;2.075.469.971;2.100.159.912;2.072.540.039;2.085.750.000;2.085.750.000;2016770000
21/10/2010;2.097.169.922;2.106.239.990;2.069.449.951;2.090.100.098;2.090.100.098;2135480000
22/10/2010;2.089.219.971;2.105.439.941;2.086.889.893;2.104.209.961;2.104.209.961;1648180000
25/10/2010;2.113.229.980;2.127.260.010;2.112.280.029;2.113.550.049;2.113.550.049;1746320000
26/10/2010;2.100.530.029;2.123.810.059;2.094.840.088;2.119.050.049;2.119.050.049;1914350000
27/10/2010;2.108.110.107;2.127.209.961;2.104.989.990;2.125.879.883;2.125.879.883;2013240000
28/10/2010;2.135.139.893;2.135.689.941;2.112.090.088;2.129.729.980;2.129.729.980;1998340000
29/10/2010;2.126.760.010;2.137.330.078;2.124.449.951;2.124.449.951;2.124.449.951;2068700000
01/11/2010;2.135.570.068;2.148.070.068;2.117.590.088;2.128.419.922;2.128.419.922;1904790000
